datastay,category,phq_attendance,duration,local_rank
2023-05-25,concerts,960,0,57
2023-05-25,concerts,363,0,48
2023-05-25,concerts,308,0,46
2023-05-25,concerts,1536,0,59
2023-05-25,expos,168000,379800,100
2023-05-25,performing-arts,1330,0,60
2023-05-25,concerts,467,0,50
2023-05-25,performing-arts,332,0,47
2023-05-25,concerts,6458,0,77
2023-05-25,concerts,3527,0,69
2023-05-25,concerts,296,0,47
2023-05-25,concerts,233,0,45
2023-05-25,performing-arts,422,0,50
2023-05-25,performing-arts,843,0,56
2023-05-25,performing-arts,904,0,56
2023-05-25,sports,30000,0,86
2023-05-25,concerts,221,0,45
2023-05-25,conferences,500,32400,51
2023-05-25,conferences,500,30600,51
2023-05-25,concerts,343,0,48
2023-05-25,concerts,638,0,53
2023-05-25,performing-arts,732,0,54
2023-05-25,performing-arts,1264,0,59
2023-05-25,community,200,0,47
2023-05-25,concerts,238,0,45
2023-05-25,concerts,385,0,48
2023-05-25,concerts,480,0,51
2023-05-25,concerts,557,0,53
2023-05-25,performing-arts,1322,0,60
2023-05-25,concerts,1323,0,60
2023-05-25,concerts,405,0,49
2023-05-25,performing-arts,733,0,55
2023-05-25,concerts,500,0,49
2023-05-25,performing-arts,355,0,48
2023-05-25,conferences,500,32400,51
2023-05-25,performing-arts,1377,0,60
2023-05-25,performing-arts,647,0,53
2023-05-25,concerts,576,0,52
2023-05-25,concerts,672,0,54
2023-05-25,conferences,500,32400,50
2023-05-25,performing-arts,458,0,50
2023-05-25,concerts,672,0,54
2023-05-25,concerts,379,0,49
2023-05-25,festivals,231,0,45
2023-05-25,concerts,1890,0,63
2023-05-25,concerts,1201,10800,59
2023-05-25,concerts,320,0,46
2023-05-25,concerts,294,525600,47
2023-05-25,concerts,922,0,56
2023-05-26,concerts,380,0,47
2023-05-26,concerts,294,525600,47
2023-05-26,community,300,10800,45
2023-05-26,concerts,800,0,54
2023-05-26,festivals,500,172799,50
2023-05-26,performing-arts,666,0,54
2023-05-26,community,400,0,49
2023-05-26,concerts,1152,0,57
2023-05-26,concerts,576,0,53
2023-05-26,concerts,350,0,48
2023-05-26,concerts,2161,14400,64
2023-05-26,concerts,339,0,47
2023-05-26,concerts,480,0,51
2023-05-26,concerts,288,0,45
2023-05-26,concerts,648,0,54
2023-05-26,performing-arts,332,0,47
2023-05-26,festivals,400,172799,48
2023-05-26,concerts,507,0,50
2023-05-26,concerts,1536,0,59
2023-05-26,performing-arts,647,0,53
2023-05-26,concerts,1347,0,58
2023-05-26,concerts,266,0,45
2023-05-26,concerts,926,0,56
2023-05-26,concerts,7209,0,79
2023-05-26,performing-arts,733,0,55
2023-05-26,concerts,576,0,51
2023-05-26,concerts,732,0,53
2023-05-26,performing-arts,483,0,51
2023-05-26,concerts,288,0,45
2023-05-26,expos,5000,475200,72
2023-05-26,concerts,300,25200,46
2023-05-26,concerts,1232,0,58
2023-05-26,performing-arts,583,0,52
2023-05-26,concerts,296,0,47
2023-05-26,festivals,8000,203400,77
2023-05-26,concerts,672,0,54
2023-05-26,performing-arts,480,0,51
2023-05-26,concerts,343,0,48
2023-05-26,concerts,219,18000,45
2023-05-26,performing-arts,1322,0,60
2023-05-26,performing-arts,1264,0,59
2023-05-26,concerts,321,0,47
2023-05-26,expos,168000,379800,100
2023-05-26,community,1600,0,61
2023-05-26,community,800,25200,55
2023-05-26,concerts,384,0,47
2023-05-26,performing-arts,723,0,55
2023-05-26,concerts,480,0,51
2023-05-26,community,1000,0,57
2023-05-26,performing-arts,843,0,56
2023-05-26,concerts,480,0,51
2023-05-26,concerts,439,3600,50
2023-05-26,festivals,25000,86399,87
2023-05-26,performing-arts,732,0,54
2023-05-26,performing-arts,422,0,50
2023-05-26,concerts,260,0,45
2023-05-26,concerts,412,0,50
2023-05-26,concerts,693,0,54
2023-05-26,concerts,436,27000,49
2023-05-26,concerts,672,0,54
2023-05-26,performing-arts,458,0,50
2023-05-26,concerts,1735,0,61
2023-05-26,concerts,459,0,50
2023-05-26,performing-arts,433,0,50
2023-05-26,concerts,304,0,46
2023-05-26,concerts,480,0,49
2023-05-26,concerts,257,0,46
2023-05-26,performing-arts,904,0,56
2023-05-26,community,1145,0,58
2023-05-26,performing-arts,698,0,54
2023-05-26,festivals,330,117000,49
2023-05-26,concerts,296,0,46
2023-05-26,concerts,632,0,53
2023-05-26,performing-arts,723,0,54
2023-05-26,concerts,608,0,52
2023-05-26,performing-arts,387,0,49
2023-05-26,festivals,20000,284400,83
2023-05-26,concerts,2250,0,64
2023-05-26,concerts,374,0,47
2023-05-26,performing-arts,742,0,55
2023-05-26,concerts,2012,0,63
2023-05-26,concerts,1194,0,59
2023-05-26,community,400,0,48
2023-05-26,concerts,976,0,57
2023-05-26,sports,7000,0,73
2023-05-26,concerts,833,0,56
2023-05-26,performing-arts,1330,0,60
2023-05-26,concerts,426,0,49
2023-05-26,performing-arts,355,0,48
2023-05-26,concerts,422,0,48
2023-05-26,performing-arts,699,0,54
2023-05-26,concerts,250,0,46
2023-05-26,concerts,334,0,47
2023-05-26,concerts,1536,0,59
2023-05-26,community,550,0,50
2023-05-26,concerts,960,0,57
2023-05-26,concerts,1216,0,58
2023-05-26,concerts,664,0,54
2023-05-26,community,350,0,48
2023-05-26,concerts,439,0,48
2023-05-26,concerts,490,0,49
2023-05-26,concerts,1159,0,58
2023-05-26,performing-arts,904,0,56
2023-05-26,performing-arts,385,0,49
2023-05-26,concerts,406,0,49
2023-05-26,community,300,0,47
2023-05-26,concerts,4382,0,71
2023-05-26,concerts,480,0,51
2023-05-26,concerts,246,0,45
2023-05-26,concerts,477,0,49
2023-05-26,concerts,3577,0,67
2023-05-27,community,1000,0,57
2023-05-27,concerts,377,0,49
2023-05-27,concerts,350,0,46
2023-05-27,performing-arts,483,0,51
2023-05-27,community,275,0,45
2023-05-27,performing-arts,385,0,49
2023-05-27,performing-arts,843,0,56
2023-05-27,concerts,569,0,53
2023-05-27,concerts,944,0,55
2023-05-27,festivals,300,86399,46
2023-05-27,festivals,2350,0,64
2023-05-27,concerts,2390,0,63
2023-05-27,concerts,246,0,45
2023-05-27,concerts,1232,0,57
2023-05-27,concerts,800,0,54
2023-05-27,festivals,400,172799,48
2023-05-27,concerts,672,0,54
2023-05-27,performing-arts,742,0,55
2023-05-27,concerts,600,0,51
2023-05-27,concerts,599,0,52
2023-05-27,concerts,339,0,47
2023-05-27,concerts,726,0,53
2023-05-27,performing-arts,904,0,56
2023-05-27,performing-arts,334,0,48
2023-05-27,festivals,500,172799,50
2023-05-27,concerts,147,7200,46
2023-05-27,concerts,1506,0,60
2023-05-27,concerts,467,0,49
2023-05-27,concerts,620,0,53
2023-05-27,concerts,2390,0,65
2023-05-27,performing-arts,234,0,45
2023-05-27,performing-arts,332,0,47
2023-05-27,festivals,5000,0,73
2023-05-27,concerts,576,0,51
2023-05-27,concerts,480,0,51
2023-05-27,concerts,480,0,52
2023-05-27,community,400,0,48
2023-05-27,performing-arts,698,0,54
2023-05-27,performing-arts,1264,0,59
2023-05-27,concerts,356,0,47
2023-05-27,concerts,1731,0,62
2023-05-27,concerts,5544,0,73
2023-05-27,concerts,519,0,50
2023-05-27,concerts,831,0,54
2023-05-27,performing-arts,422,0,50
2023-05-27,concerts,380,0,47
2023-05-27,performing-arts,666,0,54
2023-05-27,concerts,269,0,46
2023-05-27,concerts,916,0,57
2023-05-27,concerts,632,0,52
2023-05-27,concerts,960,0,57
2023-05-27,festivals,8000,203400,77
2023-05-27,performing-arts,733,0,55
2023-05-27,performing-arts,480,0,51
2023-05-27,performing-arts,334,0,48
2023-05-27,community,550,0,50
2023-05-27,concerts,321,0,47
2023-05-27,performing-arts,334,0,48
2023-05-27,concerts,205,0,45
2023-05-27,concerts,392,0,49
2023-05-27,performing-arts,723,0,54
2023-05-27,community,600,0,52
2023-05-27,concerts,1740,0,62
2023-05-27,concerts,343,0,48
2023-05-27,concerts,598,0,55
2023-05-27,community,500,0,50
2023-05-27,concerts,1926,0,63
2023-05-27,performing-arts,1322,0,60
2023-05-27,festivals,20000,284400,83
2023-05-27,performing-arts,433,0,50
2023-05-27,concerts,398,0,47
2023-05-27,performing-arts,355,0,48
2023-05-27,concerts,384,0,48
2023-05-27,concerts,442,0,51
2023-05-27,performing-arts,583,0,52
2023-05-27,concerts,480,0,51
2023-05-27,festivals,30000,0,89
2023-05-27,concerts,1306,0,59
2023-05-27,performing-arts,1330,0,60
2023-05-27,concerts,1152,0,57
2023-05-27,community,1789,0,61
2023-05-27,concerts,250,21600,45
2023-05-27,community,1100,14400,58
2023-05-27,sports,27933,0,90
2023-05-27,festivals,241,18000,46
2023-05-27,performing-arts,458,0,50
2023-05-27,performing-arts,332,0,46
2023-05-27,community,400,0,49
2023-05-27,performing-arts,647,0,53
2023-05-27,concerts,384,0,48
2023-05-27,community,350,0,48
2023-05-27,concerts,800,28800,54
2023-05-27,concerts,605,0,49
2023-05-27,concerts,999,0,56
2023-05-27,performing-arts,732,0,54
2023-05-27,performing-arts,904,0,56
2023-05-27,festivals,544,86399,54
2023-05-27,concerts,1152,0,58
2023-05-27,festivals,791,86399,57
2023-05-27,concerts,768,0,54
2023-05-27,concerts,384,0,53
2023-05-27,concerts,1731,0,62
2023-05-27,performing-arts,458,0,50
2023-05-27,concerts,163,0,45
2023-05-28,concerts,2703,0,66
2023-05-28,concerts,374,0,49
2023-05-28,concerts,672,0,54
2023-05-28,concerts,385,0,50
2023-05-28,concerts,501,37800,50
2023-05-28,concerts,1087,0,58
2023-05-28,performing-arts,698,0,54
2023-05-28,performing-arts,1171,0,58
2023-05-28,concerts,768,25200,54
2023-05-28,concerts,386,0,49
2023-05-28,concerts,2305,0,63
2023-05-28,concerts,1536,0,60
2023-05-28,community,350,0,50
2023-05-28,performing-arts,904,0,56
2023-05-28,performing-arts,666,0,54
2023-05-28,concerts,349,25200,47
2023-05-28,sports,41340,0,88
2023-05-28,concerts,528,0,54
2023-05-28,community,455,550740,50
2023-05-28,performing-arts,433,0,50
2023-05-28,community,300,23400,45
2023-05-28,community,2740,0,66
2023-05-28,sports,46689,0,95
2023-05-28,community,300,0,47
2023-05-28,concerts,3471,0,70
2023-05-28,performing-arts,1330,0,60
2023-05-28,concerts,334,18000,47
2023-05-28,performing-arts,647,0,53
2023-05-28,concerts,309,25200,46
2023-05-28,concerts,481,0,49
2023-05-28,community,700,43200,52
2023-05-28,concerts,300,0,47
2023-05-28,concerts,1152,0,57
2023-05-28,concerts,1537,0,60
2023-05-28,performing-arts,480,0,51
2023-05-28,concerts,518,0,50
2023-05-28,concerts,458,0,50
2023-05-28,performing-arts,1322,0,60
2023-05-28,concerts,3709,0,69
2023-05-28,concerts,1536,0,59
2023-05-28,performing-arts,355,0,48
2023-05-28,sports,39954,0,88
2023-05-28,performing-arts,422,0,50
2023-05-28,sports,7956,0,81
2023-05-28,performing-arts,1264,0,59
2023-05-28,concerts,789,39600,54
2023-05-28,concerts,982,0,57
2023-05-28,concerts,1002,0,55
2023-05-28,concerts,270,0,45
2023-05-28,community,400,0,49
2023-05-28,performing-arts,483,0,51
2023-05-28,concerts,770,0,55
2023-05-28,festivals,20000,284400,83
2023-05-28,concerts,1056,0,56
2023-05-28,concerts,707,32460,54
2023-05-28,sports,26000,0,84
2023-05-28,concerts,480,0,49
2023-05-28,community,150000,39600,100
2023-05-28,concerts,3514,0,73
2023-05-28,concerts,532,0,52
2023-05-28,concerts,533,0,53
2023-05-28,performing-arts,732,0,54
2023-05-28,community,350,0,48
2023-05-28,performing-arts,371,0,48
2023-05-28,performing-arts,723,0,54
2023-05-28,concerts,1216,0,58
2023-05-28,performing-arts,334,0,48
2023-05-28,concerts,414,0,48
2023-05-28,concerts,304,0,46
2023-05-28,festivals,15000,0,82
2023-05-28,concerts,254,0,45
2023-05-28,festivals,357,39600,47
2023-05-28,concerts,2295,25200,64
2023-05-28,concerts,424,0,48
2023-05-28,concerts,422,0,49
2023-05-29,performing-arts,385,0,49
2023-05-29,community,300,0,50
2023-05-29,performing-arts,647,0,53
2023-05-29,concerts,960,0,57
2023-05-29,concerts,2817,0,67
2023-05-29,concerts,410,0,48
2023-05-29,performing-arts,583,0,52
2023-05-29,performing-arts,699,0,54
2023-05-29,concerts,523,0,51
2023-05-29,performing-arts,270,0,46
2023-05-29,community,350,0,48
2023-05-29,performing-arts,843,0,56
2023-05-29,performing-arts,332,0,47
2023-05-29,performing-arts,904,0,56
2023-05-29,community,455,550740,50
2023-05-29,performing-arts,1330,0,60
2023-05-29,concerts,1152,0,57
2023-05-29,concerts,1800,0,62
2023-05-29,performing-arts,666,0,54
2023-05-29,sports,66010,0,98
2023-05-29,performing-arts,742,0,55
2023-05-29,performing-arts,733,0,55
2023-05-29,festivals,205,34200,45
2023-05-29,concerts,305,0,47
2023-05-29,performing-arts,904,0,56
2023-05-29,community,600,0,53
2023-05-29,performing-arts,234,0,45
2023-05-29,performing-arts,458,0,50
2023-05-30,performing-arts,723,0,54
2023-05-30,performing-arts,422,0,50
2023-05-30,concerts,2817,0,67
2023-05-30,performing-arts,698,0,54
2023-05-30,concerts,422,0,49
2023-05-30,performing-arts,355,0,48
2023-05-30,concerts,1335,0,59
2023-05-30,concerts,1536,0,60
2023-05-30,performing-arts,1323,0,60
2023-05-30,performing-arts,1330,0,60
2023-05-30,concerts,950,0,57
2023-05-30,community,350,0,50
2023-05-30,community,225,9000,46
2023-05-30,performing-arts,742,0,55
2023-05-30,performing-arts,458,0,50
2023-05-30,concerts,401,0,50
2023-05-30,performing-arts,234,0,45
2023-05-30,performing-arts,480,0,51
2023-05-30,performing-arts,483,0,51
2023-05-30,concerts,2471,0,64
2023-05-30,performing-arts,904,0,56
2023-05-30,concerts,672,0,54
2023-05-30,performing-arts,1264,0,59
2023-05-30,performing-arts,433,0,50
2023-05-30,concerts,1017,0,57
2023-05-30,performing-arts,385,0,49
2023-05-30,performing-arts,332,0,47
2023-05-30,performing-arts,647,0,53
2023-05-30,concerts,840,0,56
2023-05-30,concerts,672,0,54
2023-05-30,concerts,250,0,46
2023-05-30,performing-arts,583,0,52
2023-05-30,community,455,550740,50
2023-05-30,performing-arts,733,0,55
2023-05-30,performing-arts,387,0,49
2023-05-30,concerts,672,0,54
2023-05-30,concerts,451,0,48
2023-05-30,concerts,264,0,45
2023-05-30,concerts,300,0,45
2023-05-30,community,350,0,48
2023-05-30,performing-arts,843,0,56
2023-05-30,concerts,3714,0,67
2023-05-31,concerts,1934,0,62
2023-05-31,performing-arts,483,0,51
2023-05-31,performing-arts,904,0,56
2023-05-31,performing-arts,843,0,56
2023-05-31,performing-arts,385,0,49
2023-05-31,conferences,600,118800,51
2023-05-31,performing-arts,433,0,50
2023-05-31,performing-arts,742,0,55
2023-05-31,concerts,292,0,46
2023-05-31,concerts,248,0,45
2023-05-31,concerts,1232,0,58
2023-05-31,concerts,1803,0,61
2023-05-31,concerts,304,0,45
2023-05-31,performing-arts,723,0,54
2023-05-31,concerts,1967,0,63
2023-05-31,concerts,277,0,46
2023-05-31,concerts,402,0,47
2023-05-31,concerts,385,0,50
2023-05-31,performing-arts,332,0,47
2023-05-31,performing-arts,334,0,48
2023-05-31,community,1050,9000,56
2023-05-31,performing-arts,480,0,51
2023-05-31,performing-arts,647,0,53
2023-05-31,performing-arts,355,0,48
2023-05-31,concerts,394,0,49
2023-05-31,concerts,255,0,45
2023-05-31,concerts,542,0,51
2023-05-31,concerts,539,0,52
2023-05-31,performing-arts,904,0,56
2023-05-31,performing-arts,313,0,47
2023-05-31,concerts,1745,0,61
2023-05-31,concerts,479,0,51
2023-05-31,performing-arts,1330,0,60
2023-05-31,performing-arts,234,0,45
2023-05-31,performing-arts,422,0,50
2023-05-31,concerts,672,0,54
2023-05-31,concerts,1122,0,58
2023-05-31,performing-arts,583,0,52
2023-05-31,performing-arts,1264,0,59
2023-05-31,concerts,672,0,54
2023-05-31,performing-arts,458,0,50
2023-05-31,concerts,2013,0,63
2023-05-31,concerts,576,0,51
2023-05-31,concerts,329,0,46
2023-05-31,concerts,871,0,54
2023-05-31,concerts,656,0,53
2023-05-31,performing-arts,666,0,54
2023-05-31,performing-arts,732,0,54
2023-05-31,performing-arts,698,0,54
2023-05-31,concerts,711,0,53
2023-05-31,concerts,4187,0,70
2023-05-31,conferences,5000,207000,71
2023-05-31,concerts,291,0,45
2023-05-31,concerts,238,0,45
2023-05-31,community,455,550740,50
2023-05-31,performing-arts,733,0,55
2023-05-31,performing-arts,1322,0,60
2023-05-31,concerts,380,0,48
2023-06-01,community,455,550740,50
2023-06-01,concerts,205,0,45
2023-06-01,concerts,480,0,51
2023-06-01,concerts,2342,0,63
2023-06-01,performing-arts,733,0,55
2023-06-01,performing-arts,355,0,48
2023-06-01,concerts,672,0,54
2023-06-01,performing-arts,483,0,51
2023-06-01,concerts,385,0,50
2023-06-01,concerts,495,0,49
2023-06-01,performing-arts,1264,0,59
2023-06-01,concerts,633,0,52
2023-06-01,performing-arts,1330,0,60
2023-06-01,concerts,655,0,53
2023-06-01,concerts,352,0,48
2023-06-01,performing-arts,1330,0,60
2023-06-01,concerts,1215,0,58
2023-06-01,sports,30000,0,86
2023-06-01,community,350,0,48
2023-06-01,concerts,480,0,51
2023-06-01,performing-arts,742,0,55
2023-06-01,performing-arts,385,0,49
2023-06-01,community,400,0,48
2023-06-01,performing-arts,422,0,50
2023-06-01,performing-arts,234,0,45
2023-06-01,conferences,500,32400,52
2023-06-01,concerts,255,0,45
2023-06-01,concerts,3748,0,69
2023-06-01,festivals,680,172799,53
2023-06-01,community,600,0,52
2023-06-01,performing-arts,904,0,56
2023-06-01,performing-arts,732,0,54
2023-06-01,conferences,5000,207000,71
2023-06-01,performing-arts,647,0,53
2023-06-01,expos,1000,9000,58
2023-06-01,concerts,600,0,53
2023-06-01,performing-arts,904,0,56
2023-06-01,performing-arts,843,0,56
2023-06-01,community,450,0,51
2023-06-01,performing-arts,458,0,50
2023-06-01,community,225,14400,46
2023-06-01,concerts,480,0,51
2023-06-01,performing-arts,723,0,54
2023-06-01,performing-arts,433,0,50
2023-06-01,concerts,427,0,50
2023-06-01,performing-arts,583,0,52
2023-06-01,concerts,1536,0,60
2023-06-01,concerts,1829,0,61
2023-06-01,concerts,288,0,45
2023-06-01,performing-arts,698,0,54
2023-06-01,performing-arts,666,0,54
2023-06-01,concerts,806,0,54
2023-06-01,performing-arts,334,0,48
2023-06-01,conferences,500,32400,51
2023-06-01,performing-arts,1322,0,60
2023-06-01,concerts,287,0,47
2023-06-01,concerts,293,0,46
2023-06-01,performing-arts,332,0,47
2023-06-01,concerts,250,0,46
2023-06-01,concerts,198,0,46
2023-06-01,performing-arts,480,0,51
2023-06-01,concerts,672,0,54
2023-06-01,community,500,0,49
2023-06-01,concerts,284,0,46
2023-06-01,concerts,522,0,51
2023-06-02,concerts,865,0,56
2023-06-02,concerts,2286,0,64
2023-06-02,concerts,433,0,49
2023-06-02,concerts,304,0,45
2023-06-02,community,350,0,48
2023-06-02,performing-arts,732,0,54
2023-06-02,festivals,220,172799,47
2023-06-02,performing-arts,1421,0,60
2023-06-02,expos,8000,198000,75
2023-06-02,community,800,0,54
2023-06-02,concerts,740,0,54
2023-06-02,performing-arts,458,0,50
2023-06-02,concerts,385,0,49
2023-06-02,concerts,523,0,49
2023-06-02,concerts,296,0,46
2023-06-02,performing-arts,666,0,54
2023-06-02,concerts,1902,0,62
2023-06-02,concerts,2480,25200,65
2023-06-02,concerts,250,0,46
2023-06-02,concerts,576,0,51
2023-06-02,performing-arts,723,0,54
2023-06-02,concerts,370,0,46
2023-06-02,performing-arts,480,0,51
2023-06-02,concerts,346,0,46
2023-06-02,community,400,0,49
2023-06-02,community,400,0,48
2023-06-02,concerts,950,0,57
2023-06-02,concerts,248,10800,45
2023-06-02,concerts,476,0,51
2023-06-02,concerts,642,0,56
2023-06-02,concerts,308,0,45
2023-06-02,concerts,1315,0,59
2023-06-02,community,455,550740,50
2023-06-02,concerts,305,0,45
2023-06-02,concerts,480,0,51
2023-06-02,concerts,268,0,45
2023-06-02,community,300,0,45
2023-06-02,performing-arts,904,0,56
2023-06-02,concerts,287,0,45
2023-06-02,festivals,500,172799,50
2023-06-02,festivals,1195,172799,58
2023-06-02,performing-arts,334,0,48
2023-06-02,concerts,451,0,50
2023-06-02,concerts,1182,0,59
2023-06-02,concerts,672,0,54
2023-06-02,concerts,1418,0,60
2023-06-02,concerts,435,0,50
2023-06-02,concerts,1950,0,62
2023-06-02,concerts,315,0,45
2023-06-02,concerts,972,0,57
2023-06-02,performing-arts,422,0,50
2023-06-02,concerts,451,25200,49
2023-06-02,festivals,756,86399,56
2023-06-02,concerts,255,0,45
2023-06-02,community,400,0,48
2023-06-02,performing-arts,1322,0,60
2023-06-02,performing-arts,334,0,48
2023-06-02,performing-arts,733,0,55
2023-06-02,performing-arts,1307,0,59
2023-06-02,concerts,372,0,48
2023-06-02,conferences,500,205200,51
2023-06-02,concerts,332,0,46
2023-06-02,concerts,318,0,49
2023-06-02,performing-arts,843,0,56
2023-06-02,performing-arts,647,0,53
2023-06-02,concerts,1536,0,60
2023-06-02,performing-arts,698,0,54
2023-06-02,concerts,250,0,46
2023-06-02,concerts,1808,0,62
2023-06-02,performing-arts,387,0,49
2023-06-02,concerts,1152,0,57
2023-06-02,performing-arts,385,0,49
2023-06-02,concerts,353,3600,48
2023-06-02,concerts,3263,0,68
2023-06-02,festivals,680,172799,53
2023-06-02,concerts,456,25200,50
2023-06-02,concerts,538,0,51
2023-06-02,performing-arts,355,0,48
2023-06-02,performing-arts,332,0,47
2023-06-02,concerts,308,0,46
2023-06-02,performing-arts,1264,0,59
2023-06-02,performing-arts,742,0,55
2023-06-02,performing-arts,583,0,52
2023-06-02,performing-arts,483,0,51
2023-06-02,community,1000,0,57
2023-06-02,concerts,1536,0,60
2023-06-02,concerts,2731,0,66
2023-06-02,concerts,378,0,48
2023-06-02,festivals,1800,0,62
2023-06-02,concerts,334,0,47
2023-06-02,performing-arts,904,0,56
2023-06-02,performing-arts,699,0,54
2023-06-02,concerts,287,0,46
2023-06-02,performing-arts,433,0,50
2023-06-02,performing-arts,1330,0,60
2023-06-02,concerts,2431,0,64
2023-06-02,community,450,0,49
2023-06-02,concerts,303,0,47
2023-06-02,concerts,384,0,47
2023-06-02,community,550,0,50
2023-06-03,concerts,807,0,56
2023-06-03,concerts,1564,0,60
2023-06-03,festivals,861,25200,55
2023-06-03,performing-arts,583,0,52
2023-06-03,concerts,480,0,52
2023-06-03,concerts,1196,0,58
2023-06-03,performing-arts,1421,0,60
2023-06-03,concerts,384,0,47
2023-06-03,performing-arts,480,0,51
2023-06-03,concerts,385,0,49
2023-06-03,concerts,565,0,52
2023-06-03,performing-arts,512,0,50
2023-06-03,festivals,1195,172799,58
2023-06-03,festivals,500,172799,50
2023-06-03,concerts,301,0,46
2023-06-03,performing-arts,332,0,47
2023-06-03,concerts,324,0,47
2023-06-03,concerts,418,0,48
2023-06-03,concerts,1216,0,58
2023-06-03,performing-arts,433,0,50
2023-06-03,concerts,1232,0,58
2023-06-03,performing-arts,355,0,48
2023-06-03,performing-arts,334,0,48
2023-06-03,concerts,589,0,51
2023-06-03,concerts,863,0,56
2023-06-03,concerts,576,0,51
2023-06-03,concerts,385,0,49
2023-06-03,concerts,2065,0,63
2023-06-03,expos,16000,23400,81
2023-06-03,performing-arts,326,0,47
2023-06-03,performing-arts,458,0,50
2023-06-03,performing-arts,1307,0,59
2023-06-03,festivals,220,172799,47
2023-06-03,concerts,517,0,53
2023-06-03,performing-arts,666,0,54
2023-06-03,concerts,672,0,54
2023-06-03,performing-arts,733,0,55
2023-06-03,performing-arts,698,0,54
2023-06-03,concerts,651,0,54
2023-06-03,community,350,0,48
2023-06-03,performing-arts,334,0,48
2023-06-03,conferences,400,21600,49
2023-06-03,performing-arts,742,0,55
2023-06-03,expos,8000,198000,75
2023-06-03,concerts,1028,0,56
2023-06-03,performing-arts,904,0,56
2023-06-03,performing-arts,1330,0,60
2023-06-03,concerts,672,0,54
2023-06-03,performing-arts,647,0,53
2023-06-03,concerts,960,0,57
2023-06-03,concerts,346,0,46
2023-06-03,performing-arts,1264,0,59
2023-06-03,performing-arts,483,0,51
2023-06-03,concerts,258,0,45
2023-06-03,community,400,19800,48
2023-06-03,community,350,0,50
2023-06-03,concerts,1122,0,58
2023-06-03,performing-arts,732,0,54
2023-06-03,concerts,1978,0,62
2023-06-03,concerts,773,0,55
2023-06-03,performing-arts,1322,0,60
2023-06-03,community,400,0,49
2023-06-03,performing-arts,332,0,46
2023-06-03,community,350,0,48
2023-06-03,concerts,2032,0,63
2023-06-03,conferences,500,205200,51
2023-06-03,performing-arts,723,0,54
2023-06-03,concerts,352,0,47
2023-06-03,concerts,454,0,51
2023-06-03,community,400,0,48
2023-06-03,concerts,480,0,49
2023-06-03,community,500,0,51
2023-06-03,concerts,734,0,54
2023-06-03,concerts,1056,0,56
2023-06-03,concerts,384,0,47
2023-06-03,community,300,10800,45
2023-06-03,performing-arts,422,0,50
2023-06-03,concerts,599,0,52
2023-06-03,performing-arts,843,0,56
2023-06-03,festivals,440,108000,49
2023-06-03,community,350,0,48
2023-06-03,concerts,1232,0,57
2023-06-03,concerts,339,18000,47
2023-06-03,performing-arts,385,0,49
2023-06-03,performing-arts,904,0,56
2023-06-03,concerts,480,0,51
2023-06-03,concerts,1865,0,61
2023-06-03,festivals,1177,86399,60
2023-06-03,concerts,2243,0,64
2023-06-03,performing-arts,482,0,49
2023-06-03,concerts,554,0,50
2023-06-03,sports,79964,0,100
2023-06-04,performing-arts,371,0,48
2023-06-04,performing-arts,334,0,48
2023-06-04,concerts,3780,0,69
2023-06-04,performing-arts,723,0,54
2023-06-04,concerts,480,0,51
2023-06-04,concerts,969,0,56
2023-06-04,concerts,1474,0,59
2023-06-04,concerts,217,0,47
2023-06-04,concerts,380,0,49
2023-06-04,concerts,267,0,46
2023-06-04,performing-arts,1421,0,60
2023-06-04,performing-arts,698,0,54
2023-06-04,performing-arts,433,0,50
2023-06-04,concerts,1152,0,57
2023-06-04,performing-arts,666,0,54
2023-06-04,concerts,768,0,54
2023-06-04,performing-arts,904,0,56
2023-06-04,performing-arts,1322,0,60
2023-06-04,concerts,288,0,45
2023-06-04,concerts,615,0,55
2023-06-04,performing-arts,1330,0,60
2023-06-04,concerts,1894,0,63
2023-06-04,performing-arts,647,0,53
2023-06-04,performing-arts,1264,0,59
2023-06-04,performing-arts,732,0,54
2023-06-04,community,300,0,45
2023-06-04,performing-arts,355,0,48
2023-06-04,concerts,674,0,54
2023-06-04,concerts,385,0,50
2023-06-04,community,350,0,48
2023-06-04,performing-arts,483,0,51
2023-06-04,concerts,672,0,54
2023-06-04,performing-arts,480,0,51
2023-06-04,performing-arts,1171,0,58
2023-06-04,performing-arts,422,0,50
2023-06-05,performing-arts,1330,0,60
2023-06-05,concerts,1310,0,59
2023-06-05,performing-arts,666,0,54
2023-06-05,concerts,321,0,46
2023-06-05,performing-arts,1421,0,60
2023-06-05,concerts,569,0,51
2023-06-05,performing-arts,1307,0,59
2023-06-05,performing-arts,699,0,54
2023-06-05,concerts,488,0,51
2023-06-05,conferences,900,204300,56
2023-06-05,concerts,3200,0,67
2023-06-05,performing-arts,332,0,47
2023-06-05,performing-arts,904,0,56
2023-06-05,conferences,500,118800,51
2023-06-05,performing-arts,583,0,52
2023-06-05,performing-arts,270,0,46
2023-06-05,concerts,576,0,51
2023-06-05,concerts,361,10800,49
2023-06-05,performing-arts,647,0,53
2023-06-05,concerts,385,0,49
2023-06-05,concerts,310,0,50
2023-06-05,concerts,1763,0,61
2023-06-05,performing-arts,388,0,49
2023-06-05,performing-arts,733,0,55
2023-06-05,performing-arts,843,0,56
